ID,Neighborhood,District,Population,Multiplier,Latitude,Longitude,Area,EV at P1,EV at P2,EV at P3,EV at P4,EV at P5,EV at P6
176,Yıldıztabya,Gaziosmanpaşa,25602,%9.78464,41.0646555,28.931006,0.19,9,151,1045,3052,4652,5698
186,Merkez,Gaziosmanpaşa,29266,%11.18496,41.0573173,28.9117986,0.52,10,173,1194,3489,5317,6513
239,Yenidoğan,Gaziosmanpaşa,8878,%3.39302,41.058575,28.9235751,0.37,3,52,362,1058,1613,1976
252,Karayolları,Gaziosmanpaşa,40628,%15.52732,41.0852087,28.8986424,0.38,14,240,1658,4843,7382,9041
274,Mevlana,Gaziosmanpaşa,23816,%9.10206,41.0861254,28.9136478,0.34,8,141,972,2839,4327,5300
3,Mareşal Fevzi Çakmak,Güngören,31630,%12.08844,41.0252832,28.8726498,0.74,18,285,1844,5086,7508,9174
8,Akıncılar,Güngören,21045,%8.04303,41.0160064,28.8710186,0.45,12,190,1227,3384,4996,6104
23,Güneştepe,Güngören,51759,%19.78139,41.0259668,28.8649183,0.19,30,466,3017,8322,12287,15012
48,Merkez,Güngören,47371,%18.10437,41.0243935,28.8719813,0.85,27,427,2761,7617,11245,13740
50,Haznedar,Güngören,21298,%8.13973,41.0104658,28.8707783,0.77,12,192,1241,3424,5056,6177
62,Güven,Güngören,18004,%6.88082,41.0116141,28.8733841,0.91,10,162,1049,2895,4274,5222
204,Gençosman,Güngören,40525,%15.48795,41.0284791,28.8776738,0.38,23,365,2362,6516,9620,11754
211,Abdurrahman Nafiz Gürman,Güngören,22696,%8.67402,41.0059977,28.8885447,1.1,13,205,1323,3649,5388,6583
255,Tozkoparan,Güngören,19086,%7.29434,41.014823,28.8966072,0.59,11,172,1113,3069,4531,5536
351,Sanayi,Güngören,13369,%5.10940,41.0191385,28.8808882,1.1,8,120,779,2150,3174,3878
519,Mehmet Nezih Özmen,Güngören,10184,%3.89215,41.0252832,28.8726498,2.1,6,92,594,1637,2418,2954
275,Feneryolu,Kadıköy,24488,%9.35889,40.9788502,29.0487327,,51,512,2184,4271,5478,6633
277,Kozyatağı,Kadıköy,34164,%13.05689,40.9685129,29.0924226,0.58,72,714,3047,5959,7643,9253
282,Erenköy,Kadıköy,31098,%11.88512,40.9721783,29.0758899,0.26,65,650,2773,5424,6957,8423
287,Sahrayıcedit,Kadıköy,30833,%11.78384,40.9831733,29.0831882,1.1,65,644,2750,5378,6897,8351
288,19 Mayıs,Kadıköy,30310,%11.58396,40.977008,29.0894372,1.4,63,633,2703,5287,6780,8209
317,Acıbadem,Kadıköy,30549,%11.67530,41.0023323,29.0444009,0.32,64,638,2724,5329,6834,8274
331,Göztepe,Kadıköy,35260,%13.47576,40.9787185,29.0666827,0.67,74,737,3144,6150,7888,9550
333,Merdivenköy,Kadıköy,33166,%12.67547,40.9877529,29.0676991,0.46,69,693,2958,5785,7419,8983
344,Caferağa,Kadıköy,23977,%9.16359,40.9850403,29.0248102,1.9,50,501,2138,4182,5364,6494
345,Hasanpaşa,Kadıköy,15577,%5.95326,40.9967079,29.0440914,1.3,33,325,1389,2717,3485,4219
375,Bostancı,Kadıköy,31450,%12.01964,40.9539279,29.0949153,0.72,66,657,2805,5486,7035,8518
384,Rasimpaşa,Kadıköy,14276,%5.45604,40.9970269,29.0265413,0.86,30,298,1273,2490,3194,3867
388,Fikirtepe,Kadıköy,9025,%3.44920,40.9934919,29.0498836450406,0.98,19,189,805,1574,2019,2444
409,Osmanağa,Kadıköy,8466,%3.23556,40.9892604,29.0303888,1.6,18,177,755,1477,1894,2293
416,Suadiye,Kadıköy,22484,%8.59299,40.9605007,29.0844637,1.5,47,470,2005,3922,5030,6090
435,Dumlupınar,Kadıköy,10985,%4.19828,40.9929709,29.0597416,4.4,23,229,980,1916,2457,2975
437,Eğitim,Kadıköy,13438,%5.13577,40.9890334,29.0490887,0.84,28,281,1198,2344,3006,3640
474,Zühtüpaşa,Kadıköy,8095,%3.09377,40.98771,29.0397924,0.3,17,169,722,1412,1811,2193
501,Koşuyolu,Kadıköy,7839,%2.99593,41.0069381,29.0350244,3.1,16,164,699,1367,1754,2123
508,Caddebostan,Kadıköy,18316,%7.00006,40.9670186,29.0629255,8.5,38,383,1633,3195,4097,4961
520,Fenerbahçe,Kadıköy,17657,%6.74820,40.9695548,29.0375465,1.5,37,369,1575,3080,3950,4782
16,Harmantepe,Kağıthane,22007,%8.41069,41.0817386,28.9911801,,9,134,836,2234,3245,3961
19,Gültepe,Kağıthane,13810,%5.27794,41.0810024,28.9949074,1.2,6,84,524,1402,2037,2486
36,Çeliktepe,Kağıthane,32935,%12.58719,41.083673,28.9997851,1,13,200,1250,3344,4857,5928
44,Ortabayır,Kağıthane,22994,%8.78791,41.0780937,29.0039886,1.6,9,140,873,2334,3391,4139
54,Şirintepe,Kağıthane,21823,%8.34037,41.0889065,28.9909795,3.2,9,133,829,2216,3218,3928
81,Yahya Kemal,Kağıthane,17746,%6.78221,41.0852399,28.987206,1,7,108,674,1802,2617,3194
84,Telsizler,Kağıthane,11774,%4.49982,41.0782105,28.9982061,0.81,5,72,447,1195,1736,2119
96,Sanayi,Kağıthane,36381,%13.90419,41.0909671,28.9978422,1.3,15,221,1381,3694,5365,6548
126,Hürriyet,Kağıthane,20219,%7.72735,41.0736915,28.9852962,0.77,8,123,768,2053,2982,3639
128,Emniyet,Kağıthane,8390,%3.20651,41.0864668,29.0040986,1,3,51,319,852,1237,1510
182,Gürsel,Kağıthane,30033,%11.47809,41.0709262,28.972669,1.2,12,183,1140,3049,4429,5406
197,Nurtepe,Kağıthane,25628,%9.79458,41.074985,28.9618782,1.3,10,156,973,2602,3779,4613
199,Çağlayan,Kağıthane,30047,%11.48344,41.0746256,28.9799888,0.9,12,183,1141,3051,4431,5408
212,Yeşilce,Kağıthane,11934,%4.56097,41.0956169,29.0006008,0.91,5,73,453,1212,1760,2148
216,Talatpaşa,Kağıthane,33039,%12.62693,41.063141,28.9635226,2.2,13,201,1254,3354,4872,5947
307,Mehmet Akif Ersoy,Kağıthane,12672,%4.84302,41.0593001,28.9564044,1.4,5,77,481,1287,1869,2281
322,Seyrantepe,Kağıthane,22545,%8.61631,41.0968122,28.9892146,2.3,9,137,856,2289,3325,4058
427,Merkez,Kağıthane,30404,%11.61988,41.079396,28.9692391,10.2,12,185,1154,3087,4484,5473
496,Hamidiye,Kağıthane,38313,%14.64256,41.0965753,28.9719887,21.7,15,233,1455,3890,5650,6896
237,Atalar,Kartal,31275,%11.95276,40.9023827,29.1731105,0.82,18,261,1592,4179,6014,7336
253,Petrol-İş,Kartal,28760,%10.99157,40.8965692,29.1797353,0.66,16,240,1464,3843,5531,6746
269,Yukarımahalle,Kartal,8143,%3.11211,40.88858,29.1856536,1.1,5,68,415,1088,1566,1910
279,Uğur Mumcu,Kartal,41544,%15.87740,40.9326933,29.2127458,0.48,23,346,2115,5552,7989,9745
284,Karlıktepe,Kartal,31049,%11.86639,40.8911521,29.1909073,1.2,17,259,1581,4149,5971,7283
289,Gümüşpınar,Kartal,26464,%10.11408,40.9180416,29.2052689,0.5,15,221,1347,3536,5089,6208
303,Yalı,Kartal,11471,%4.38402,40.8919905,29.2205714,2.8,6,96,584,1533,2206,2691
359,Hürriyet,Kartal,47943,%18.32298,40.9026067,29.2306579,1.8,27,399,2441,6407,9219,11246
372,Ortamahalle,Kartal,18790,%7.18121,40.88858,29.1856536,0.77,11,157,957,2511,3613,4408
376,Yakacık Yeni,Kartal,16238,%6.20588,40.9204738,29.2246565,1.7,9,135,827,2170,3123,3809
399,Cevizli,Kartal,27267,%10.42097,40.9131929,29.1687352,1.4,15,227,1388,3644,5243,6396
407,Topselvi,Kartal,12201,%4.66301,40.8939427,29.2153856,0.31,7,102,621,1630,2346,2862
415,Soğanlık,Kartal,26713,%10.20924,40.9132162,29.1924269,1.4,15,223,1360,3570,5137,6266
428,Cumhuriyet,Kartal,21609,%8.25858,40.9077831,29.2213083,0.37,12,180,1100,2888,4155,5069
502,Yunus,Kartal,15215,%5.81491,40.8908085,29.2127431,1.4,9,127,775,2033,2926,3569
518,Esentepe,Kartal,26844,%10.25931,40.9069182,29.1868775,1.9,15,224,1367,3587,5162,6297
521,Çavuşoğlu,Kartal,14286,%5.45986,40.8910311,29.1968295,1.2,8,119,727,1909,2747,3351
524,Orhantepe,Kartal,29960,%11.45019,40.9061849,29.1614584,0.78,17,250,1525,4004,5761,7028
592,Kordonboyu,Kartal,11356,%4.34007,40.8884287,29.1896109,3.2,6,95,578,1518,2184,2664
633,Yakacık Çarşı,Kartal,16305,%6.23149,40.9184915,29.2257746,1.2,9,136,830,2179,3135,3825
58,Yeşilova,Küçükçekmece,33002,%12.61279,40.9898801,28.7861851,1.2,23,342,2136,5720,8316,10150
74,Sultanmurat,Küçükçekmece,13776,%5.26495,41.001718,28.785421,1.2,9,143,892,2388,3471,4237
100,Mehmet Akif,Küçükçekmece,53351,%20.38983,41.0531043,28.8058591,3.4,36,552,3453,9247,13443,16409
104,Kanarya,Küçükçekmece,67272,%25.71019,41.008684,28.7774562,6.7,46,696,4354,11660,16951,20690
121,Kemalpaşa,Küçükçekmece,14667,%5.60547,41.0008891,28.7959206,1.7,10,152,949,2542,3696,4511
123,Gültepe,Küçükçekmece,30092,%11.50064,40.9942991,28.7911487,1.5,21,311,1948,5216,7582,9255
137,Yenimahalle,Küçükçekmece,19408,%7.41740,40.9926219,28.773674,2.5,13,201,1256,3364,4890,5969
156,İnönü,Küçükçekmece,73048,%27.91768,41.0234463,28.7965109,1.3,50,756,4728,12662,18406,22467
158,Cumhuriyet,Küçükçekmece,51065,%19.51616,40.9967292,28.7712054,2.3,35,528,3305,8851,12867,15706
183,Fevzi Çakmak,Küçükçekmece,25229,%9.64209,41.0044603,28.7894267,13.6,17,261,1633,4373,6357,7759
184,Cennet,Küçükçekmece,29995,%11.46357,40.9896625,28.7775673,25.3,20,310,1941,5199,7558,9225
190,Söğütlüçeşme,Küçükçekmece,33233,%12.70108,41.0209912,28.7868135,31.1,23,344,2151,5760,8374,10221
251,Atatürk,Küçükçekmece,42737,%16.33334,41.0504345,28.7973722,12.3,29,442,2766,7408,10769,13144
266,Tevfikbey,Küçükçekmece,36848,%14.08267,41.0080103,28.7994582,22.7,25,381,2385,6387,9285,11333
373,Halkalı,Küçükçekmece,78180,%29.87904,41.0184293,28.7667075,25.6,53,809,5060,13551,19699,24045
429,Kartaltepe,Küçükçekmece,12166,%4.64963,41.0018684,28.7996739,,8,126,787,2109,3066,3742
440,Beşyol,Küçükçekmece,4092,%1.56389,40.9940333,28.7975927,0.61,3,42,265,709,1031,1259
471,İstasyon,Küçükçekmece,37997,%14.52179,41.0282913,28.7720425,0.96,26,393,2459,6586,9574,11686
510,Atakent,Küçükçekmece,93229,%35.63051,41.0553307,28.7819332,1,64,965,6034,16160,23491,28674
576,Fatih,Küçükçekmece,10544,%4.02973,40.9920419,28.76962,0.77,7,109,682,1828,2657,3243
692,Yarımburgaz,Küçükçekmece,10461,%3.99801,41.0486117,28.7538529,0.85,7,108,677,1813,2636,3217
85,Fındıklı,Maltepe,59271,%22.65235,40.9713562,29.1302616,1.2,28,387,2244,5637,7940,9675
217,Altıntepe,Maltepe,30375,%11.60880,40.951875,29.1016652,1.1,14,198,1150,2889,4069,4958
260,Bağlarbaşı,Maltepe,41773,%15.96492,40.9233504,29.1336656,1.2,19,273,1582,3973,5596,6818
261,Zümrütevler,Maltepe,82651,%31.58778,40.9363954,29.147589,1.4,38,539,3130,7861,11072,13491
268,Küçükyalı,Maltepe,25940,%9.91382,40.9489271,29.1219958,1.8,12,169,982,2467,3475,4234
280,Feyzullah,Maltepe,19052,%7.28134,40.9248017,29.1291275,1.7,9,124,721,1812,2552,3110
293,Altayçeşme,Maltepe,30255,%11.56294,40.9278843,29.131346,1.4,14,197,1146,2878,4053,4938
314,Girne,Maltepe,16172,%6.18066,40.94118975,29.1378052286966,3.6,8,106,612,1538,2166,2640
336,Çınar,Maltepe,19848,%7.58556,40.9441446,29.1127963,2.9,9,129,752,1888,2659,3240
367,Esenkent,Maltepe,21745,%8.31056,40.9286404,29.16732,3.9,10,142,823,2068,2913,3549
379,İdealtepe,Maltepe,21982,%8.40114,40.9392248,29.1183959,6.2,10,143,832,2091,2945,3588
382,Gülensu,Maltepe,15441,%5.90128,40.9376784,29.1602109,2.4,7,101,585,1469,2069,2520
389,Gülsuyu,Maltepe,15288,%5.84281,40.9277685,29.1577237,25.6,7,100,579,1454,2048,2495
398,Cevizli,Maltepe,35382,%13.52239,40.9162851,29.1470405,,16,231,1340,3365,4740,5775
433,Aydınevler,Maltepe,20099,%7.68149,40.9490261,29.1281559,0.99,9,131,761,1912,2692,3281
603,Yalı,Maltepe,12893,%4.92748,40.9201889,29.1277394070895,0.76,6,84,488,1226,1727,2104
690,Başıbüyük,Maltepe,21640,%8.27043,40.9585576,29.1485408,0.38,10,141,819,2058,2899,3532
770,Büyükbakkalköy,Maltepe,7779,%2.97300,40.970546,29.1986185,0.32,4,51,295,740,1042,1270
187,Orhangazi,Pendik,28009,%10.70455,40.8660896,29.2894246,1.3,4,52,309,796,1134,1383
203,Fatih,Pendik,21209,%8.10571,40.8676856,29.2977107,0.62,3,39,234,603,859,1047
221,Esenler,Pendik,31553,%12.05901,40.8851987,29.2726983,0.96,4,58,348,897,1278,1558
223,Esenyalı,Pendik,14088,%5.38419,40.8624956,29.2950466,0.48,2,26,156,400,571,696
245,Çamçeşme,Pendik,31480,%12.03111,40.872231,29.2705129,1.1,4,58,348,895,1275,1554
290,Sapanbağları,Pendik,11264,%4.30491,40.8855757,29.2216182,1.4,1,21,124,320,456,556
312,Kavakpınar,Pendik,60252,%23.02727,40.8811385,29.2868227,0.77,8,111,665,1713,2440,2975
326,Fevzi Çakmak,Pendik,36918,%14.10942,40.8780711,29.263908,1.2,5,68,408,1049,1495,1823
329,Yeni,Pendik,15263,%5.83325,40.8832021,29.2309095,1.2,2,28,169,434,618,754
330,Güzelyalı,Pendik,33575,%12.83178,40.8605709,29.2821813,2.5,4,62,371,954,1360,1658
347,Ahmet Yesevi,Pendik,26717,%10.21077,40.8683853,29.3087934,0.64,3,49,295,759,1082,1319
357,Orta,Pendik,5909,%2.25832,40.8903637,29.2419118,2.2,1,11,65,168,239,292
368,Dumlupınar,Pendik,25596,%9.78235,40.8920988,29.2483221,1.4,3,47,283,728,1037,1264
385,Yeşilbağlar,Pendik,6262,%2.39323,40.8929124,29.2256257,2.9,1,12,69,178,254,309
387,Sülüntepe,Pendik,23741,%9.07340,40.9130716,29.2779541,0.58,3,44,262,675,961,1172
396,Kurtköy,Pendik,30775,%11.76167,40.9142051,29.3002734,0.99,4,57,340,875,1246,1520
403,Çınardere,Pendik,18465,%7.05700,40.894557,29.2395687,1.5,2,34,204,525,748,912
405,Bahçelievler,Pendik,12417,%4.74556,40.8839106,29.2353786,4,2,23,137,353,503,613
420,Kaynarca,Pendik,48246,%18.43878,40.8752422,29.2552958,2.4,6,89,533,1371,1954,2382
443,Doğu,Pendik,16043,%6.13136,40.8781658,29.2367481,0.76,2,30,177,456,650,792
454,Şeyhli,Pendik,16720,%6.39009,40.9069317,29.2844986,15.6,2,31,185,475,677,826
466,Batı,Pendik,15521,%5.93186,40.8771819,29.230314,11.6,2,29,171,441,629,766
500,Güllübağlar,Pendik,13852,%5.29399,40.896909,29.2743647,6.1,2,26,153,394,561,684
513,Velibaba,Pendik,36461,%13.93476,40.9044885,29.2543843,6.6,5,67,403,1036,1477,1800
553,Yenişehir,Pendik,57841,%22.10583,40.9312919,29.3043382,4.5,7,107,639,1644,2343,2856
555,Ertuğrulgazi,Pendik,14532,%5.55388,40.9161119,29.2580922,3.5,2,27,160,413,589,718
564,Yayalar,Pendik,11782,%4.50288,40.9027998,29.267275,4.5,2,22,130,335,477,582
587,Çamlık,Pendik,15987,%6.10995,40.928438,29.2834947,16.8,2,30,177,454,647,789
588,Harmandere,Pendik,7925,%3.02880,40.9286057,29.3240794,9.4,1,15,88,225,321,391
714,Ramazanoğlu,Pendik,2930,%1.11980,40.89662,29.2865221,12.7,0,5,32,83,119,145
782,Sanayi,Pendik,3414,%1.30477,40.9055698,29.2991635,10.9,0,6,38,97,138,169
845,Göçbeyli,Pendik,1172,%0.44792,40.969167,29.4585414,3.9,0,2,13,33,47,58
855,Kurna,Pendik,1244,%0.47544,40.9556044,29.3352858,10,0,2,14,35,50,61
900,Emirli,Pendik,256,%0.09784,40.9903172,29.3394622,,0,0,3,7,10,13
915,Ballıca,Pendik,400,%0.15287,40.990429,29.4014388,0.64,0,1,4,11,16,20
919,Kurtdoğmuş,Pendik,441,%0.16854,41.0119123,29.3604996,0.54,0,1,5,13,18,22
167,İnönü,Sancaktepe,22817,%8.72026,41.0112928,29.2122553,3.6,1,16,111,332,513,629
219,Atatürk,Sancaktepe,28687,%10.96367,41.0106272,29.2232789,13.7,1,20,139,417,645,791
262,Meclis,Sancaktepe,25603,%9.78502,41.0104122,29.2048777,8.5,1,18,125,373,576,706
265,Kemal Türkler,Sancaktepe,19404,%7.41587,41.0069937,29.2176514,24,1,13,94,282,436,535
305,Safa,Sancaktepe,18424,%7.04133,41.0086084,29.2456768,18.1,1,13,90,268,414,508
343,Yenidoğan,Sancaktepe,20155,%7.70289,41.013189,29.2416963,15.4,1,14,98,293,453,556
374,Sarıgazi,Sancaktepe,21755,%8.31438,41.0069576,29.2112136,6.1,1,15,106,317,489,600
383,Merve,Sancaktepe,18226,%6.96566,41.006145,29.2405436,28.7,1,12,89,265,410,503
386,Yunus Emre,Sancaktepe,20761,%7.93449,41.0181749,29.249504,12.7,1,14,101,302,467,573
432,Veysel Karani,Sancaktepe,19545,%7.46976,40.9633154,29.2422828,16.8,1,13,95,284,440,539
447,Emek,Sancaktepe,24340,%9.30233,41.0053334,29.1936719,9.5,1,17,118,354,547,671
463,Akpınar,Sancaktepe,20949,%8.00634,40.9670161,29.2303824,36,1,14,102,305,471,578
503,Mevlana,Sancaktepe,15823,%6.04728,41.0127344,29.2592977,40,1,11,77,230,356,436
506,Osmangazi,Sancaktepe,40149,%15.34425,40.9865128,29.2359802,17.9,2,28,195,584,903,1107
540,Fatih,Sancaktepe,27938,%10.67742,40.9576787,29.2143124,20.7,1,19,136,407,628,771
559,Abdurrahmangazi,Sancaktepe,31716,%12.12130,40.9923179,29.2333854,50.7,1,22,154,462,713,875
662,Eyüpsultan,Sancaktepe,18918,%7.23013,40.9905196,29.2288624,28,1,13,92,275,425,522
684,Hilal,Sancaktepe,5458,%2.08595,41.0223751,29.25177,22.8,0,4,27,79,123,151
828,Paşaköy,Sancaktepe,1723,%0.65850,41.0178264,29.2782951,38.4,0,1,8,25,39,48
401,Fatih Sultan Mehmet,Sarıyer,15813,%6.04345,41.0957471,29.0354378,33.3,7,84,453,1064,1454,1770
414,Pınar,Sarıyer,11628,%4.44402,41.1135256,29.0320167,44.9,5,62,333,782,1070,1301
441,Bahçeköy Yenimahalle,Sarıyer,5225,%1.99690,41.1685803,29.0572623,39.1,2,28,150,352,481,585
472,Bahçeköy,Sarıyer,3868,%1.47828,41.174584,28.9912462,9.8,2,21,111,260,356,433
473,İstinye,Sarıyer,16089,%6.14894,41.1150511,29.055486,34.4,7,86,461,1082,1480,1801
488,Ferahevler,Sarıyer,15183,%5.80268,41.1296186,29.0442745,5.7,6,81,435,1022,1397,1699
498,Kireçburnu,Sarıyer,7049,%2.69401,41.1459737,29.0465248,16.4,3,38,202,474,648,789
499,Rumelihisarı,Sarıyer,10785,%4.12184,41.08491705,29.0567125239769,50.5,4,58,309,726,992,1207
517,Çayırbaşı,Sarıyer,5089,%1.94493,41.1587199,29.0326,59.5,2,27,146,342,468,570
535,Cumhuriyet,Sarıyer,11247,%4.29841,41.1478306,29.0347131,43.2,5,60,322,757,1035,1259
545,Merkez,Sarıyer,12750,%4.87283,41.1717313,29.0518358,15.6,5,68,365,858,1173,1427
550,Poligon,Sarıyer,6704,%2.56215,41.117034,29.0413306,37.3,3,36,192,451,617,750
569,Büyükdere,Sarıyer,8841,%3.37888,41.1639734,29.0424644,,4,47,253,595,813,989
570,Emirgân,Sarıyer,8954,%3.42206,41.103131,29.0536894,1.3,4,48,256,602,824,1002
572,Tarabya,Sarıyer,18103,%6.91865,41.1385739,29.0530421,1.3,8,97,518,1218,1665,2026
577,Kocataş,Sarıyer,4500,%1.71982,41.1689299,29.0352598,1.4,2,24,129,303,414,504
578,Yeniköy,Sarıyer,15481,%5.91657,41.1231548,29.070613,0.84,6,83,443,1042,1424,1732
584,Darüşşafaka,Sarıyer,9458,%3.61468,41.1292759,29.0250803,1.1,4,51,271,636,870,1058
590,Reşitpaşa,Sarıyer,17903,%6.84222,41.1068809,29.0411147,1,7,96,513,1205,1647,2004
595,Yeni Mahalle,Sarıyer,3442,%1.31547,41.1727356,29.0608022,1.1,1,18,99,232,317,385
611,Baltalimanı,Sarıyer,5181,%1.98009,41.0955584,29.0525824,1.7,2,28,148,349,477,580
631,Derbent (Çamlıtepe),Sarıyer,6119,%2.33858,41.1685803,29.0572623,1,3,33,175,412,563,685
652,Maden,Sarıyer,13207,%5.04749,41.1817996,29.0379835,1.6,5,71,378,889,1215,1478
653,Huzur,Sarıyer,7948,%3.03759,41.0997797,28.9864026,1.4,3,42,228,535,731,889
660,Bahçeköy Kemer,Sarıyer,2379,%0.90921,41.1690422,28.9897188,1.9,1,13,68,160,219,266
685,Ayazağa,Sarıyer,35317,%13.49754,41.1157496,28.9985596,3.1,15,189,1011,2376,3248,3952
705,Zekeriyaköy,Sarıyer,18867,%7.21064,41.1963806,29.0292004,1.3,8,101,540,1269,1735,2111
712,Maslak,Sarıyer,8091,%3.09224,41.1099991,29.020591,3,3,43,232,544,744,905
719,Kâzım Karabekir,Sarıyer,8201,%3.13428,41.1626163,29.0278664,,3,44,235,552,754,918
721,PTT Evleri,Sarıyer,5405,%2.06570,41.1573969,29.0220693,1.1,2,29,155,364,497,605
735,Kumköy,Sarıyer,3331,%1.27305,41.2457696,29.0364997,0.62,1,18,95,224,306,373
742,Rumelikavağı,Sarıyer,3765,%1.43892,41.1824719,29.0734128,0.91,2,20,108,253,346,421
757,Uskumruköy,Sarıyer,8178,%3.12549,41.2198771,29.0224631,0.33,3,44,234,550,752,915
761,Gümüşdere,Sarıyer,4193,%1.60249,41.2367356,28.9851056,0.88,2,22,120,282,386,469
769,Rumelifeneri,Sarıyer,4550,%1.73893,41.2334035,29.1109327,1.3,2,24,130,306,419,509
802,Demirci,Sarıyer,1306,%0.49913,41.1685803,29.0572623,1.8,1,7,37,88,120,146
810,Garipçe,Sarıyer,393,%0.15020,41.2147913,29.1085398,0.98,0,2,11,26,36,44
867,Kısırkaya,Sarıyer,333,%0.12727,41.251854,28.9774507,1.4,0,2,10,22,31,37
235,Alibey,Silivri,18122,%6.92591,41.0732159,28.2502073,0.62,9,157,1109,3303,5089,6240
393,Piri Mehmet Paşa,Silivri,9002,%3.44041,41.0754871,28.2426423,3.5,5,78,551,1641,2528,3100
412,Fatih,Silivri,7093,%2.71082,41.0707054,28.2478688,10.8,4,62,434,1293,1992,2442
691,Cumhuriyet,Silivri,7442,%2.84420,41.0697432,28.2612532,4.8,4,65,455,1356,2090,2562
699,Semizkumlar,Silivri,23579,%9.01148,41.0749874,28.1746116,6.2,12,204,1443,4297,6621,8119
701,Mimar Sinan,Silivri,14481,%5.53439,41.0850824,28.2406022,,7,126,886,2639,4067,4986
710,Yeni,Silivri,32829,%12.54667,41.0807861,28.2573173,1.3,17,285,2009,5983,9219,11304
730,Selimpaşa,Silivri,19003,%7.26262,41.0548272,28.3668,1.9,10,165,1163,3463,5336,6543
772,Sancaktepe,Silivri,5114,%1.95448,41.0774457,28.0851547,2.1,3,44,313,932,1436,1761
776,Hürriyet,Silivri,1790,%0.68411,41.092394,28.3356266,0.91,1,16,110,326,503,616
779,Gümüşyaka,Silivri,7810,%2.98485,41.0454443,28.0437139,2.9,4,68,478,1423,2193,2689
783,Fevzipaşa,Silivri,3127,%1.19509,41.0956929,28.0081194,1.3,2,27,191,570,878,1077
788,Ortaköy,Silivri,3809,%1.45573,41.1018136,28.3751315,5,2,33,233,694,1070,1312
790,Kavaklı,Silivri,1938,%0.74067,41.0922446,28.3325627,5.2,1,17,119,353,544,667
818,İsmetpaşa,Silivri,3027,%1.15687,41.1022968,28.0114577,3.1,2,26,185,552,850,1042
824,Balaban,Silivri,2988,%1.14196,41.0798383,28.0813497,16.2,2,26,183,545,839,1029
825,Gazitepe,Silivri,1293,%0.49416,41.128601,28.323416,3.7,1,11,79,236,363,445
826,Kadıköy,Silivri,1483,%0.56678,41.136646,28.363672,4.3,1,13,91,270,416,511
830,Büyük Çavuşlu,Silivri,3299,%1.26082,41.23843,28.060543,1.4,2,29,202,601,926,1136
837,Beyciler,Silivri,1434,%0.54805,41.235941,28.115909,2.8,1,12,88,261,403,494
839,Büyük Kılıçlı,Silivri,1159,%0.44295,41.163228,28.190187,26.4,1,10,71,211,325,399
856,Fener,Silivri,1528,%0.58398,41.1504819,28.236966,8.4,1,13,93,278,429,526
866,Yolçatı,Silivri,373,%0.14255,41.132469,28.127191,26.1,0,3,23,68,105,128
876,Çeltik,Silivri,1011,%0.38639,41.1086064,28.1163693,,1,9,62,184,284,348
880,Akören,Silivri,1274,%0.48690,41.1961748,28.3362078,0.22,1,11,78,232,358,439
881,Danamandıra,Silivri,1109,%0.42384,41.307926,28.242407,0.34,1,10,68,202,311,382
883,Küçük Kılıçlı,Silivri,275,%0.10510,41.1319035,28.2052914,0.38,0,2,17,50,77,95
886,Alipaşa,Silivri,954,%0.36460,41.1111131,28.2211333,0.16,0,8,58,174,268,328
888,Küçük Sinekli,Silivri,156,%0.05962,41.2291727,28.1915768,0.29,0,1,10,28,44,54
901,Büyük Sinekli,Silivri,338,%0.12918,41.2246766,28.2107625,0.4,0,3,21,62,95,116
902,Seymen,Silivri,1032,%0.39441,41.1564501,28.1704539,0.6,1,9,63,188,290,355
903,Çayırdere,Silivri,1204,%0.46015,41.281857,28.144777,0.66,1,10,74,219,338,415
912,Sayalar,Silivri,784,%0.29963,41.3165679,28.1741723,0.58,0,7,48,143,220,270
936,Bekirli,Silivri,201,%0.07682,41.2263051,28.3005466,1.2,0,2,12,37,56,69
938,Kurfallı,Silivri,463,%0.17695,41.2008973,28.261278,1.4,0,4,28,84,130,159
292,Ahmet Yesevi,Sultanbeyli,29261,%11.18305,40.9712912,29.2736277,3.2,6,109,841,2717,4397,5420
313,Hamidiye,Sultanbeyli,27189,%10.39116,40.9536548,29.285281,,5,101,782,2525,4085,5036
316,Abdurrahmangazi,Sultanbeyli,29276,%11.18878,40.9687304,29.2605656,26,6,109,842,2718,4399,5423
318,Hasanpaşa,Sultanbeyli,17450,%6.66909,40.9681451,29.2501891,23.9,3,65,502,1620,2622,3232
325,Fatih,Sultanbeyli,21541,%8.23260,40.9583474,29.2745466,10,4,80,619,2000,3237,3990
349,Yavuz Selim,Sultanbeyli,19506,%7.45485,40.9493995,29.2784863,12.5,4,73,561,1811,2931,3613
355,Turgutreis,Sultanbeyli,20178,%7.71168,40.9666377,29.2804313,9.2,4,75,580,1874,3032,3738
394,Mehmet Akif,Sultanbeyli,27515,%10.51576,40.9681066,29.2676872,7.1,5,102,791,2555,4134,5097
419,Orhangazi,Sultanbeyli,15748,%6.01861,40.9385546,29.2869718,21.4,3,59,453,1462,2366,2917
436,Mecidiye,Sultanbeyli,22972,%8.77950,40.9575291,29.2965736,18.7,4,86,661,2133,3452,4255
490,Necip Fazıl,Sultanbeyli,15937,%6.09084,40.9414104,29.2752522,21.3,3,59,458,1480,2395,2952
