ID,Neighborhood,District,Population,Multiplier,Latitude,Longitude,Area,EV at P1,EV at P2,EV at P3,EV at P4,EV at P5,EV at P6
940,Yaylacık,Çatalca,58.0,%0.02217,41.3571169,28.2198949,0.56,0,1,5,18,35,49
950,Fatih,Çatalca,1257,%0.48040,41.4136692,28.1882968,0.49,1,13,104,386,767,1056
91,Çamlık,Çekmeköy,20672,%7.90048,41.0172216,29.193114,0.54,4,80,597,2047,3853,5178
175,Mehmet Akif,Çekmeköy,31401,%12.00092,41.0208017,29.1857684,1.1,7,121,906,3109,5852,7865
208,Hamidiye,Çekmeköy,29311,%11.20216,41.0268635,29.1885101,0.56,6,113,846,2902,5463,7341
244,Cumhuriyet,Çekmeköy,12709,%4.85716,41.0227969,29.2244591,1.1,3,49,367,1258,2369,3183
259,Aydınlar,Çekmeköy,16681,%6.37519,41.0173692,29.2304405,0.84,4,64,481,1652,3109,4178
320,Güngören,Çekmeköy,8228,%3.14460,41.0268708,29.2201494,0.59,2,32,237,815,1533,2061
334,Mimar Sinan,Çekmeköy,24057,%9.19417,41.032758,29.1750966,0.96,5,93,694,2382,4484,6026
371,Sultançiftliği,Çekmeköy,15472,%5.91313,41.0331471,29.2236464,0.87,3,60,447,1532,2884,3875
453,Soğukpınar,Çekmeköy,7939,%3.03415,41.0246995,29.2340241,0.77,2,31,229,786,1480,1988
456,Kirazlıdere,Çekmeköy,8925,%3.41098,41.0197528,29.2160814,0.78,2,34,258,884,1663,2235
468,Taşdelen,Çekmeköy,7411,%2.83236,41.031185,29.2311306,0.72,2,29,214,734,1381,1856
602,Ekşioğlu,Çekmeköy,7110,%2.71732,41.0301325,29.2394911,2.6,2,27,205,704,1325,1781
626,Alemdağ,Çekmeköy,6527,%2.49451,41.0496927,29.237004,1.6,1,25,188,646,1216,1635
668,Merkez,Çekmeköy,24594,%9.39940,41.0369088,29.1771094,3.7,5,95,710,2435,4584,6160
682,Nişantepe,Çekmeköy,10236,%3.91202,41.0408946,29.2656098,1.2,2,40,295,1014,1908,2564
706,Çatalmeşe,Çekmeköy,8360,%3.19505,41.0501563,29.2438632,1.6,2,32,241,828,1558,2094
801,Koçullu,Çekmeköy,1365,%0.52168,41.077195,29.3483633,1.2,0,5,39,135,254,342
807,Reşadiye,Çekmeköy,2132,%0.81481,41.0784643,29.2549655,1.4,0,8,62,211,397,534
812,Sırapınar,Çekmeköy,885,%0.33823,41.1017648,29.3281738,6.2,0,3,26,88,165,222
816,Ömerli,Çekmeköy,4073,%1.55663,41.0770043,29.3303927,3.7,1,16,118,403,759,1020
833,Hüseyinli,Çekmeköy,771,%0.29466,41.122304,29.2927641,,0,3,22,76,144,193
2,Fatih,Esenler,45797,%17.50282,41.043386,28.8674705,0.43,16,282,2134,7399,14026,18908
4,Nenehatun,Esenler,43328,%16.55921,41.0370239,28.8802419,0.48,15,267,2019,7000,13270,17889
6,Kâzım Karabekir,Esenler,35790,%13.67832,41.0464076,28.8731584,0.3,12,220,1668,5782,10961,14777
10,Davutpaşa,Esenler,16727,%6.39277,41.0317026,28.8906911,1.3,6,103,779,2702,5123,6906
11,Turgutreis,Esenler,46953,%17.94462,41.0376175,28.8824519,1.4,16,289,2188,7585,14380,19385
15,Mimarsinan,Esenler,13092,%5.00354,41.0376175,28.8824519,0.54,4,81,610,2115,4010,5405
17,Menderes,Esenler,32987,%12.60706,41.0395441,28.8804397,1,11,203,1537,5329,10103,13619
24,Namık Kemal,Esenler,16334,%6.24257,41.0311027,28.8955728,0.51,6,101,761,2639,5003,6744
26,Fevzi Çakmak,Esenler,33610,%12.84516,41.0387523,28.883188,0.66,11,207,1566,5430,10294,13876
68,Havaalanı,Esenler,34313,%13.11383,41.0563871,28.8694017,1.1,12,211,1599,5543,10509,14167
112,Birlik,Esenler,28455,%10.87501,41.0516003,28.8715638,0.44,10,175,1326,4597,8715,11748
116,Tuna,Esenler,33398,%12.76414,41.0529878,28.8588572,0.74,11,206,1556,5395,10229,13789
228,Kemer,Esenler,22007,%8.41069,41.0526257,28.876571,0.88,7,135,1025,3555,6740,9086
395,Oruçreis,Esenler,45372,%17.34039,41.058995,28.8572785,0.92,15,279,2114,7330,13896,18733
404,Yavuz Selim,Esenler,3839,%1.46720,41.0352866,28.8925614,0.94,1,24,179,620,1176,1585
688,Çiftehavuzlar,Esenler,2567,%0.98106,41.0266695,28.8960455,9.5,1,16,120,415,786,1060
30,İncirtepe,Esenyurt,25506,%9.74795,41.0206769,28.6909976,29.2,12,192,1255,3845,6717,8761
38,Saadetdere,Esenyurt,21850,%8.35069,41.0081748,28.6976834,16.5,11,165,1075,3294,5754,7505
52,Mehterçeşme,Esenyurt,36090,%13.79297,41.0185614,28.6628747,26.8,18,272,1776,5440,9505,12396
56,Üçevler,Esenyurt,25490,%9.74184,41.0266491,28.6801351,47.1,12,192,1255,3842,6713,8755
63,Şehitler,Esenyurt,15915,%6.08244,41.0332974,28.6550502,27.5,8,120,783,2399,4191,5467
66,Talatpasa,Esenyurt,26077,%9.96618,41.0229955,28.6721151,10.8,13,197,1283,3931,6868,8957
71,Süleymaniye,Esenyurt,28839,%11.02177,41.0439199,28.6810152,15.7,14,218,1419,4347,7595,9906
72,Pınar,Esenyurt,36477,%13.94088,41.0335095,28.6655807,5,18,275,1795,5499,9606,12529
80,Çınar,Esenyurt,28093,%10.73666,41.0411611,28.6642095,8.3,14,212,1383,4235,7398,9649
87,Necip Fazıl Kısakürek,Esenyurt,17161,%6.55864,41.0309904,28.6527815,18.4,8,129,845,2587,4519,5895
92,İnönü,Esenyurt,24472,%9.35277,41.0270909,28.6866366,,12,185,1204,3689,6445,8406
97,Balıkyolu,Esenyurt,26828,%10.25320,41.0396612,28.6904284,0.23,13,202,1320,4044,7065,9215
101,Mehmet Akif Ersoy,Esenyurt,22844,%8.73058,41.0138079,28.6667966,0.47,11,172,1124,3444,6016,7847
107,Bağlarçeşme,Esenyurt,28514,%10.89756,41.0350405,28.6760001,0.43,14,215,1403,4298,7509,9794
108,Fatih,Esenyurt,25282,%9.66234,41.0298974,28.6746475,0.44,12,191,1244,3811,6658,8684
110,Hürriyet,Esenyurt,24769,%9.46628,41.031599,28.6466704,0.31,12,187,1219,3734,6523,8508
113,Yenikent,Esenyurt,20962,%8.01131,41.0368086,28.6808544,0.32,10,158,1032,3160,5520,7200
147,Cumhuriyet,Esenyurt,14369,%5.49158,41.0169451,28.6489243,0.35,7,108,707,2166,3784,4936
148,İstiklal,Esenyurt,18108,%6.92056,41.0370676,28.6490868,0.36,9,137,891,2730,4769,6220
159,Örnek,Esenyurt,18499,%7.07000,41.0447965,28.6703501,0.46,9,140,910,2789,4872,6354
160,Namik Kemal,Esenyurt,21366,%8.16571,41.009735,28.692851721415,0.31,10,161,1052,3221,5627,7339
164,Yunus Emre,Esenyurt,18739,%7.16172,41.0285572,28.693938,0.5,9,141,922,2825,4935,6437
170,Turgut Özal,Esenyurt,24050,%9.19149,41.0046495,28.6938819,0.47,12,181,1184,3625,6334,8261
205,Sultaniye,Esenyurt,17294,%6.60947,41.03369,28.6827178,0.45,8,130,851,2607,4554,5940
233,Yeşilkent,Esenyurt,31751,%12.13468,41.0265322,28.6637265,0.42,15,239,1563,4786,8362,10906
238,Battalgazi,Esenyurt,15621,%5.97008,41.0394344,28.6562357,0.29,8,118,769,2355,4114,5366
342,Barbaros Hayrettin Paşa,Esenyurt,21017,%8.03233,41.0182515,28.6414475,0.31,10,159,1034,3168,5535,7219
353,Aşık Veysel,Esenyurt,15953,%6.09696,41.0585357,28.6738904,0.41,8,120,785,2405,4201,5480
380,Akevler,Esenyurt,10294,%3.93419,41.0191199,28.67678,0.21,5,78,507,1552,2711,3536
406,Güzelyurt (Haramidere),Esenyurt,15146,%5.78854,41.0342862,28.6801113,0.36,7,114,745,2283,3989,5202
408,Mevlana,Esenyurt,13636,%5.21144,41.0124992,28.6567189,0.28,7,103,671,2055,3591,4684
422,Piri Reis,Esenyurt,11389,%4.35268,41.0199712,28.6480848,0.62,6,86,561,1717,2999,3912
450,Esenkent,Esenyurt,10183,%3.89177,41.0593586,28.6809268,0.067,5,77,501,1535,2682,3498
547,Akşemseddin,Esenyurt,6519,%2.49145,41.0172962,28.6944236,0.78,3,49,321,983,1717,2239
552,Selahaddin Eyyubi,Esenyurt,22624,%8.64650,41.044908,28.6622124,0.13,11,171,1113,3410,5958,7771
556,Atatürk,Esenyurt,13077,%4.99780,41.037115,28.636196,0.066,6,99,644,1971,3444,4492
560,Osmangazi,Esenyurt,29605,%11.31452,41.0415514,28.6458279,0.17,14,223,1457,4463,7797,10169
571,Ardıçlıevler,Esenyurt,8524,%3.25772,41.051988,28.67132,0.64,4,64,420,1285,2245,2928
574,Zafer,Esenyurt,11807,%4.51243,41.0176797,28.6855692,0.15,6,89,581,1780,3109,4056
596,Ardıçlı,Esenyurt,6767,%2.58623,41.0461686,28.6798101,0.089,3,51,333,1020,1782,2324
641,Koza,Esenyurt,5159,%1.97168,41.0645603,28.6652589,0.13,3,39,254,778,1359,1772
659,Akçaburgaz,Esenyurt,19365,%7.40097,41.0733127,28.6334269,0.97,9,146,953,2919,5100,6652
672,Orhan Gazi,Esenyurt,10461,%3.99801,41.0655655,28.658303,0.83,5,79,515,1577,2755,3593
37,Rami Cuma,Eyüpsultan,14651,%5.59936,41.0498909,28.9216081,0.25,14,242,1718,5645,10320,13704
114,Esentepe,Eyüpsultan,19987,%7.63868,41.0686652,28.9393536,0.11,19,330,2344,7700,14079,18695
157,Düğmeciler,Eyüpsultan,18435,%7.04554,41.0466275,28.9255064,0.086,18,305,2162,7102,12986,17243
214,Silahtarağa,Eyüpsultan,9263,%3.54016,41.0613259,28.940346,0.051,9,153,1086,3569,6525,8664
218,Yeşilpınar,Eyüpsultan,38497,%14.71289,41.0785373,28.9195063,0.1,38,636,4515,14832,27118,36008
227,Akşemsettin,Eyüpsultan,41073,%15.69739,41.0848272,28.9276515,0.2,40,679,4818,15824,28932,38417
234,İslambey,Eyüpsultan,15321,%5.85542,41.0467033,28.931477,0.14,15,253,1797,5903,10792,14330
240,Çırçır,Eyüpsultan,28537,%10.90635,41.0798955,28.9382959,0.18,28,472,3347,10994,20102,26692
243,Rami Yeni,Eyüpsultan,13904,%5.31387,41.0515003,28.9175748,0.085,14,230,1631,5357,9794,13005
271,Nişancı,Eyüpsultan,16191,%6.18792,41.0432626,28.9360561,0.15,16,268,1899,6238,11405,15144
272,Karadolap,Eyüpsultan,26979,%10.31091,41.0747846,28.934217,0.078,26,446,3164,10394,19004,25234
294,Sakarya,Eyüpsultan,9966,%3.80883,41.0647435,28.9405122,0.051,10,165,1169,3840,7020,9322
460,Emniyettepe,Eyüpsultan,9397,%3.59137,41.0700073,28.9490344,0.29,9,155,1102,3620,6619,8789
469,Merkez,Eyüpsultan,10914,%4.17114,41.0474069,28.9356137,0.88,11,180,1280,4205,7688,10208
522,Alibeyköy,Eyüpsultan,9569,%3.65711,41.077272,28.946901,0.11,9,158,1122,3687,6741,8950
617,Defterdar,Eyüpsultan,4709,%1.79970,41.0372014,28.934288,0.31,5,78,552,1814,3317,4405
644,Güzeltepe,Eyüpsultan,34564,%13.20976,41.0746225,28.9531946,0.11,34,571,4054,13316,24347,32329
673,Topçular,Eyüpsultan,4673,%1.78594,41.0411044,28.9254323,0.15,5,77,548,1800,3292,4371
718,Göktürk Merkez,Eyüpsultan,36843,%14.08076,41.1787211,28.8909689,0.083,36,609,4321,14194,25953,34461
775,Mimarsinan,Eyüpsultan,4882,%1.86582,41.0478358,28.9327383,0.047,5,81,573,1881,3439,4566
798,Pirinççi,Eyüpsultan,3561,%1.36095,41.1632307,28.8506496,0.063,3,59,418,1372,2508,3331
806,Mithatpaşa,Eyüpsultan,5179,%1.97932,41.1604821,28.9135587,0.2,5,86,607,1995,3648,4844
819,Akpınar,Eyüpsultan,2275,%0.86947,41.280502,28.809507,0.1,2,38,267,876,1603,2128
835,Işıklar,Eyüpsultan,569,%0.21746,41.2267337,28.8266251,0.11,1,9,67,219,401,532
852,Ağaçlı,Eyüpsultan,671,%0.25644,41.2658576,28.8753422,,1,11,79,259,473,628
872,İhsaniye,Eyüpsultan,160,%0.06115,41.240585,28.8081807,0.36,0,3,19,62,113,150
894,Odayeri,Eyüpsultan,195,%0.07453,41.2361051,28.8538837,0.46,0,3,23,75,137,182
948,Çiftalan,Eyüpsultan,149,%0.05695,41.2531131,28.9078193,0.33,0,2,17,57,105,139
29,Atikali,Fatih,15133,%5.78357,41.0245097,28.9438294,0.88,41,498,2597,6643,10408,13071
57,Seyyid Ömer,Fatih,26773,%10.23218,41.0094787,28.9313786,1.4,73,881,4594,11752,18413,23126
60,Hırkaişerif,Fatih,24649,%9.42042,41.006381,28.9758715,0.64,67,811,4230,10820,16953,21291
61,Akşemsettin,Fatih,24856,%9.49953,41.0188839,28.9460241,0.29,68,818,4265,10911,17095,21470
70,Silivrikapı,Fatih,16823,%6.42946,41.0054068,28.9268933,0.88,46,554,2887,7385,11570,14531
75,Sümbülefendi,Fatih,17016,%6.50322,41.00333885,28.9299201258074,0.61,46,560,2920,7469,11703,14698
79,Yavuz Sultan Selim,Fatih,18294,%6.99165,41.0270411,28.9550654,0.6,50,602,3139,8030,12582,15802
86,Derviş Ali,Fatih,18632,%7.12083,41.0295845,28.9392841,0.7,51,613,3197,8179,12814,16094
102,Şehremini,Fatih,22028,%8.41872,41.0138832,28.9327162,0.85,60,725,3780,9670,15150,19027
106,Zeyrek,Fatih,14769,%5.64446,41.0172116,28.9533439,0.32,40,486,2534,6483,10158,12757
131,Kocamustafapaşa,Fatih,21851,%8.35107,41.0039596,28.9302174,1.5,60,719,3749,9592,15028,18874
132,Mevlanakapı,Fatih,20470,%7.82328,41.013311,28.9237485,0.98,56,674,3513,8986,14078,17681
149,Mollagürani,Fatih,18296,%6.99241,41.006381,28.9758715,,50,602,3139,8031,12583,15804
154,İskenderpaşa,Fatih,16686,%6.37710,41.0153898,28.9502718,0.37,45,549,2863,7325,11476,14413
155,Hasekisultan,Fatih,11377,%4.34809,41.0092592,28.9451769,0.26,31,374,1952,4994,7825,9827
177,Ali Kuşçu,Fatih,11253,%4.30070,41.0206955,28.9484468,0.74,31,370,1931,4940,7739,9720
189,Balat,Fatih,13802,%5.27488,41.0320032,28.9482931,0.79,38,454,2368,6059,9492,11922
198,Nişanca,Fatih,6866,%2.62407,41.006884,28.960263,0.36,19,226,1178,3014,4722,5931
200,Karagümrük,Fatih,11640,%4.44861,41.0268821,28.9373882,0.32,32,383,1997,5110,8006,10054
224,Cibali,Fatih,8057,%3.07925,41.0235835,28.9593551,1.3,22,265,1383,3537,5541,6959
232,Ayvansaray,Fatih,17777,%6.79406,41.0381763,28.9425695,0.72,48,585,3050,7804,12226,15355
264,Saraçishak,Fatih,1700,%0.64971,41.0065606,28.963701,0.73,5,56,292,746,1169,1468
296,Yedikule,Fatih,17399,%6.64960,40.9943767,28.9245673,0.7,47,572,2986,7638,11966,15029
321,Muhsinehatun,Fatih,2576,%0.98450,41.0047281,28.9625315,0.97,7,85,442,1131,1772,2225
360,Eminsinan,Fatih,1225,%0.46817,41.0070824,28.9697509,,3,40,210,538,843,1058
364,Katip Kasım,Fatih,3069,%1.17292,41.0062654,28.9551397,1,8,101,527,1347,2111,2651
370,Topkapı,Fatih,11429,%4.36797,41.0207107,28.9281683,1.4,31,376,1961,5017,7860,9872
390,Şehsuvarbey,Fatih,2557,%0.97724,41.0047129,28.9672109,1.4,7,84,439,1122,1759,2209
426,Mollahüsrev,Fatih,1301,%0.49722,41.0156647,28.9588237,1.4,4,43,223,571,895,1124
462,Kalenderhane,Fatih,1673,%0.63939,41.0142172,28.9587331,1.3,5,55,287,734,1151,1445
477,Aksaray,Fatih,11758,%4.49370,41.0083123,28.9502838,1.5,32,387,2018,5161,8087,10156
509,Cerrahpaşa,Fatih,9147,%3.49582,41.005246,28.9362529,1.8,25,301,1570,4015,6291,7901
516,Binbirdirek,Fatih,1671,%0.63863,41.0070922,28.9721964,1.7,5,55,287,734,1149,1443
526,Küçükayasofya,Fatih,2594,%0.99138,41.0035865,28.9723346,1.2,7,85,445,1139,1784,2241
561,Mimar Hayrettin,Fatih,888,%0.33938,41.0075488,28.9672073,0.81,2,29,152,390,611,767
562,Hoca Giyasettin,Fatih,697,%0.26638,41.019722,28.9616858,1.8,2,23,120,306,479,602
620,Yavuzsinan,Fatih,252,%0.09631,41.0202566,28.9625709,0.83,1,8,43,111,173,218
634,Hacıkadın,Fatih,414,%0.15822,41.0192279,28.9597045,0.53,1,14,71,182,285,358
638,Sultanahmet,Fatih,783,%0.29925,41.0041141,28.9769087,0.54,2,26,134,344,539,676
646,Alemdar,Fatih,488,%0.18651,41.0097793,28.976421,1.5,1,16,84,214,336,422
648,Kemalpaşa,Fatih,618,%0.23619,41.0116066,28.9554577,0.78,2,20,106,271,425,534
671,Demirtaş,Fatih,242,%0.09249,41.0176226,28.9661893,0.96,1,8,42,106,166,209
675,Mimar Kemalettin,Fatih,411,%0.15708,41.008744,28.9632751,0.66,1,14,71,180,283,355
678,Mesihpaşa,Fatih,206,%0.07873,41.0082394,28.9546142,0.7,1,7,35,90,142,178
680,Tayahatun,Fatih,131,%0.05007,41.0121022,28.9694435,1.7,0,4,22,58,90,113
681,Süleymaniye,Fatih,709,%0.27097,41.0150133,28.9655085,1.7,2,23,122,311,488,612
687,Cankurtaran,Fatih,1909,%0.72959,41.0062855,28.9811439,,5,63,328,838,1313,1649
716,Balabanağa,Fatih,146,%0.05580,41.0107246,28.9583162,1.1,0,5,25,64,100,126
722,Hocapaşa,Fatih,360,%0.13759,41.013878,28.9765078,1.1,1,12,62,158,248,311
732,Beyazıt,Fatih,114,%0.04357,41.009722,28.9665055,0.33,0,4,20,50,78,98
740,Mollafenari,Fatih,135,%0.05159,41.0093709,28.9706351,1.8,0,4,23,59,93,117
753,Mercan,Fatih,48.0,%0.01834,41.013183,28.9674617,1.4,0,2,8,21,33,41
755,Tahtakale,Fatih,24.0,%0.00917,41.0162853,28.9689108,1.2,0,1,4,11,17,21
760,Sururi,Fatih,30.0,%0.01147,41.0133247,28.9716378,0.53,0,1,5,13,21,26
764,Hobyar,Fatih,82.0,%0.03134,41.0154966,28.9744019,2.6,0,3,14,36,56,71
785,Rüstempaşa,Fatih,25.0,%0.00955,41.0168686,28.9706209,1.1,0,1,4,11,17,22
799,Sarıdemir,Fatih,14.0,%0.00535,41.0182733,28.9671737,0.93,0,0,2,6,10,12
27,Şemsipaşa,Gaziosmanpaşa,24409,%9.32870,41.0675597,28.9080246,0.77,9,153,1140,3906,7345,9867
43,Hürriyet,Gaziosmanpaşa,28739,%10.98355,41.0668961,28.9002839,1.8,10,180,1342,4599,8648,11617
51,Karlıtepe,Gaziosmanpaşa,19517,%7.45906,41.0587202,28.9279186,1.5,7,122,912,3123,5873,7889
69,Barbaros Hayrettin Paşa,Gaziosmanpaşa,50748,%19.39500,41.0741036,28.8903557,1.4,18,318,2371,8121,15270,20514
73,Kâzım Karabekir,Gaziosmanpaşa,47072,%17.99010,41.080295,28.9107197,2.5,16,295,2199,7532,14164,19028
76,Karadeniz,Gaziosmanpaşa,73225,%27.98532,41.0810179,28.8819895,1.4,26,458,3420,11717,22034,29600
125,Bağlarbaşı,Gaziosmanpaşa,28843,%11.02329,41.0631149,28.9143839,2.9,10,181,1347,4615,8679,11659
135,Pazariçi,Gaziosmanpaşa,12622,%4.82391,41.0591205,28.9344768,1.9,4,79,590,2020,3798,5102
141,Yenimahalle,Gaziosmanpaşa,36751,%14.04559,41.0757441,28.9020537,4,13,230,1717,5881,11059,14856
143,Sarıgöl,Gaziosmanpaşa,25095,%9.59087,41.058849,28.9179346,,9,157,1172,4016,7551,10144
166,Fevzi Çakmak,Gaziosmanpaşa,22748,%8.69389,41.0716438,28.9048289,0.29,8,142,1063,3640,6845,9196
176,Yıldıztabya,Gaziosmanpaşa,25602,%9.78464,41.0646555,28.931006,0.19,9,160,1196,4097,7704,10349
186,Merkez,Gaziosmanpaşa,29266,%11.18496,41.0573173,28.9117986,0.52,10,183,1367,4683,8806,11830
239,Yenidoğan,Gaziosmanpaşa,8878,%3.39302,41.058575,28.9235751,0.37,3,56,415,1421,2671,3589
252,Karayolları,Gaziosmanpaşa,40628,%15.52732,41.0852087,28.8986424,0.38,14,254,1898,6501,12225,16423
274,Mevlana,Gaziosmanpaşa,23816,%9.10206,41.0861254,28.9136478,0.34,8,149,1112,3811,7166,9627
3,Mareşal Fevzi Çakmak,Güngören,31630,%12.08844,41.0252832,28.8726498,0.74,18,303,2129,6929,12594,16682
8,Akıncılar,Güngören,21045,%8.04303,41.0160064,28.8710186,0.45,12,202,1416,4610,8380,11100
23,Güneştepe,Güngören,51759,%19.78139,41.0259668,28.8649183,0.19,30,496,3483,11339,20609,27299
48,Merkez,Güngören,47371,%18.10437,41.0243935,28.8719813,0.85,27,454,3188,10378,18862,24985
50,Haznedar,Güngören,21298,%8.13973,41.0104658,28.8707783,0.77,12,204,1433,4666,8480,11233
62,Güven,Güngören,18004,%6.88082,41.0116141,28.8733841,0.91,10,173,1212,3944,7169,9496
204,Gençosman,Güngören,40525,%15.48795,41.0284791,28.8776738,0.38,23,388,2727,8878,16136,21374
211,Abdurrahman Nafiz Gürman,Güngören,22696,%8.67402,41.0059977,28.8885447,1.1,13,217,1527,4972,9037,11970
255,Tozkoparan,Güngören,19086,%7.29434,41.014823,28.8966072,0.59,11,183,1285,4181,7599,10066
351,Sanayi,Güngören,13369,%5.10940,41.0191385,28.8808882,1.1,8,128,900,2929,5323,7051
519,Mehmet Nezih Özmen,Güngören,10184,%3.89215,41.0252832,28.8726498,2.1,6,98,685,2231,4055,5371
275,Feneryolu,Kadıköy,24488,%9.35889,40.9788502,29.0487327,,51,563,2695,6455,9749,12111
277,Kozyatağı,Kadıköy,34164,%13.05689,40.9685129,29.0924226,0.58,72,785,3760,9006,13602,16896
282,Erenköy,Kadıköy,31098,%11.88512,40.9721783,29.0758899,0.26,65,715,3423,8198,12381,15380
287,Sahrayıcedit,Kadıköy,30833,%11.78384,40.9831733,29.0831882,1.1,65,709,3394,8128,12276,15249
288,19 Mayıs,Kadıköy,30310,%11.58396,40.977008,29.0894372,1.4,63,697,3336,7990,12067,14990
317,Acıbadem,Kadıköy,30549,%11.67530,41.0023323,29.0444009,0.32,64,702,3362,8053,12163,15108
331,Göztepe,Kadıköy,35260,%13.47576,40.9787185,29.0666827,0.67,74,810,3881,9295,14038,17438
333,Merdivenköy,Kadıköy,33166,%12.67547,40.9877529,29.0676991,0.46,69,762,3651,8743,13204,16402
344,Caferağa,Kadıköy,23977,%9.16359,40.9850403,29.0248102,1.9,50,551,2639,6320,9546,11858
345,Hasanpaşa,Kadıköy,15577,%5.95326,40.9967079,29.0440914,1.3,33,358,1715,4106,6202,7704
375,Bostancı,Kadıköy,31450,%12.01964,40.9539279,29.0949153,0.72,66,723,3462,8290,12521,15554
384,Rasimpaşa,Kadıköy,14276,%5.45604,40.9970269,29.0265413,0.86,30,328,1571,3763,5684,7060
388,Fikirtepe,Kadıköy,9025,%3.44920,40.9934919,29.0498836450406,0.98,19,207,993,2379,3593,4463
409,Osmanağa,Kadıköy,8466,%3.23556,40.9892604,29.0303888,1.6,18,195,932,2232,3371,4187
416,Suadiye,Kadıköy,22484,%8.59299,40.9605007,29.0844637,1.5,47,517,2475,5927,8952,11120
435,Dumlupınar,Kadıköy,10985,%4.19828,40.9929709,29.0597416,4.4,23,252,1209,2896,4373,5433
437,Eğitim,Kadıköy,13438,%5.13577,40.9890334,29.0490887,0.84,28,309,1479,3542,5350,6646
474,Zühtüpaşa,Kadıköy,8095,%3.09377,40.98771,29.0397924,0.3,17,186,891,2134,3223,4003
501,Koşuyolu,Kadıköy,7839,%2.99593,41.0069381,29.0350244,3.1,16,180,863,2066,3121,3877
508,Caddebostan,Kadıköy,18316,%7.00006,40.9670186,29.0629255,8.5,38,421,2016,4828,7292,9058
