ID,Type,Name,District,Coords,Latitude,Longitude
166,KAVŞAK-REFÜJ,İSTOÇ YOLU VE BATI KAVŞAĞI (70 LİK YOL),ESENLER,"41.06949591 , 28.83358061",41.06949591,28.83358061
167,KAVŞAK-REFÜJ,MAHMUTBEY DOĞU KAVŞAĞI ESENLER KAVŞAĞI ARASI,ESENLER,"41.05509256 , 28.85686219",41.05509256,28.85686219
168,KAVŞAK-REFÜJ,O3 ORTA REFÜJ,BAYRAMPAŞA / ESENLER,"41.05267349 , 28.86780560",41.05267349,28.86780560
169,KAVŞAK-REFÜJ,HASDAL KAVŞAĞI GAZİOSMANPAŞA KAVŞAĞI ARASI YAN VE ORTA REFUJ,GAZİOSMANPAŞA,"41.09220077 , 28.93899679",41.09220077,28.93899679
170,KAVŞAK-REFÜJ,GAZİOSMANPAŞA KAVŞAĞI,GAZİOSMANPAŞA,"41.09122238 , 28.90606999",41.09122238,28.90606999
171,KAVŞAK-REFÜJ,DAVUTPAŞA ORTA REFUJ,BAYRAMPAŞA / GÜNGÖREN,"41.03586700 , 28.89410734",41.03586700,28.89410734
172,KAVŞAK-REFÜJ,ARNAVUTKÖY HABİBLER ARASI YAN VE ORTA REFÜJ,SULTANGAZİ,"41.12751417 , 28.83287787",41.12751417,28.83287787
173,KAVŞAK-REFÜJ,MEVLANA CADDESİ,SULTANGAZİ,"41.08825882 , 28.87281060",41.08825882,28.87281060
174,KAVŞAK-REFÜJ,BOĞAZKÖY-BOLLUCA ORTA REFÜJ,ARNAVUTKÖY,"41.17883970 , 28.77701819",41.17883970,28.77701819
175,KAVŞAK-REFÜJ,GAZİOSMANPAŞA KAVŞAĞI- METRİS KAVŞAĞI ARASI,GAZİOSMANPAŞA,"41.09152156 , 28.89502466",41.09152156,28.89502466
176,KAVŞAK-REFÜJ,GİYİMKENT CADDESİ TEM KUZEY YAN YOL ARASI KAVŞAK,ESENLER,"41.06842416 , 28.85876119",41.06842416,28.85876119
177,KAVŞAK-REFÜJ,LÜTFİ AYKAÇ BULVARI (VEGA AVM ÖNÜ) KAVŞAK,SULTANGAZİ,"41.09409889 , 28.90340656",41.09409889,28.90340656
178,KAVŞAK-REFÜJ,ŞAMLAR MAHALLESİ İSTİKLAL CADDESİ,BAŞAKŞEHİR,"41.14912854 , 28.78122389",41.14912854,28.78122389
179,KAVŞAK-REFÜJ,AVCILAR VATAN HASTAHANESİ KAVŞAĞI,AVCILAR,"40.97911939839142 , 28.749316603180176",40.97911939839142,28.749316603180176
180,KAVŞAK-REFÜJ,AVCILAR KAVŞAĞI,AVCILAR,"40.985951633226264 , 28.72322022979559",40.985951633226264,28.72322022979559
181,KAVŞAK-REFÜJ,AMBARLI KAVŞAĞI,AVCILAR,"40.999566085064075 , 28.699745195267006",40.999566085064075,28.699745195267006
182,KAVŞAK-REFÜJ,AVCILAR FİRÜZKÖY ORTA REFÜJ,AVCILAR / ESENYURT,"40.99388669255644 , 28.716495928067374",40.99388669255644,28.716495928067374
183,KAVŞAK-REFÜJ,HARAMİDERE KAVŞAĞI,BEYLİKDÜZÜ,"41.00640131500276 , 28.67852989541831",41.00640131500276,28.67852989541831
184,KAVŞAK-REFÜJ,GÜRPINAR KAVŞAĞI,BEYLİKDÜZÜ,"41.021040239837774 , 28.62779733999338",41.021040239837774,28.62779733999338
185,KAVŞAK-REFÜJ,HARAMİDERE KAVŞAĞI BİZMKENT KAVŞAĞI ARASI,BEYLİKDÜZÜ,"41.005980433808475 , 28.672023712892436",41.005980433808475,28.672023712892436
186,KAVŞAK-REFÜJ,ATATÜRK BULVARI VE CEP PARKI (BEYLİKDÜZÜ),BEYLİKDÜZÜ,"41.01316825579672 , 28.643236212707347",41.01316825579672,28.643236212707347
187,KAVŞAK-REFÜJ,YAVUZ SULTAN SELİM BULVARI (BEYKENT),BEYLİKDÜZÜ,"41.0142945612691 , 28.625988718617222",41.0142945612691,28.625988718617222
188,KAVŞAK-REFÜJ,BİZİMKENT KAVŞAĞI,BEYLİKDÜZÜ,"41.01413770823214 , 28.64343992097971",41.01413770823214,28.64343992097971
189,KAVŞAK-REFÜJ,BİZİMKENT KAVŞAĞI GÜRPINAR KAVŞAĞI ARASI,BEYLİKDÜZÜ,"41.01746696992623 , 28.63618726332153",41.01746696992623,28.63618726332153
190,KAVŞAK-REFÜJ,HARAMİDERE KAVŞAGI-AMBARLI LİMANI ARASI (KUMCULAR YOLU ),BEYLİKDÜZÜ / AVCILAR,"41.00130097681282 , 28.677050913249555",41.00130097681282,28.677050913249555
191,KAVŞAK-REFÜJ,HARAMİDERE KAVŞAGI - AVCILAR DOLUM TESİSLERİ ARASI (SARI ZEYBEK CAD.),BEYLİKDÜZÜ / AVCILAR,"40.98850949307557 , 28.692741669223178",40.98850949307557,28.692741669223178
192,KAVŞAK-REFÜJ,GÜRPINAR KAVŞAĞI-M.SİNAN KAVŞAĞI ARASI,BEYLİKDÜZÜ / BÜYÜKÇEKMECE,"41.025233699962456 , 28.619767907260435",41.025233699962456,28.619767907260435
193,KAVŞAK-REFÜJ,MİMAR SİNAN KAVŞAĞI,BÜYÜKÇEKMECE,"41.01788359171303 , 28.563575362336056",41.01788359171303,28.563575362336056
194,KAVŞAK-REFÜJ,MİMAR SİNAN KAVŞAĞI-E 5 KUMBURGAZ KAVŞAĞI,BÜYÜKÇEKMECE,"41.013316460352364 , 28.543124178873153",41.013316460352364,28.543124178873153
195,KAVŞAK-REFÜJ,KUMBURGAZ KAVŞAĞI-ORTAKÖY KAVŞAĞI ARASI,BÜYÜKÇEKMECE,"41.037832746811944 , 28.435927414131022",41.037832746811944,28.435927414131022
196,KAVŞAK-REFÜJ,KUMBURGAZ KAVŞAĞI,BÜYÜKÇEKMECE,"41.02930477307622 , 28.459684587913536",41.02930477307622,28.459684587913536
197,KAVŞAK-REFÜJ,ORTAKÖY KAVŞAĞI,SİLİVRİ,"41.05910481569578 , 28.36895875182484",41.05910481569578,28.36895875182484
198,KAVŞAK-REFÜJ,ORTAKÖY KAVŞAĞI-E 5 PARKKÖY KAVŞAĞI ARASI,SİLİVRİ,"41.060406856614 , 28.34898492735113",41.060406856614,28.34898492735113
199,KAVŞAK-REFÜJ,PARKKÖY KAVŞAĞI,SİLİVRİ,"41.06857007793437 , 28.29741003068141",41.06857007793437,28.29741003068141
200,KAVŞAK-REFÜJ,PARKKÖY KAVŞAĞI-E5 SİLİVRİ KAVŞAĞI ARASI,SİLİVRİ,"41.070879673237435 , 28.28054077912245",41.070879673237435,28.28054077912245
201,KAVŞAK-REFÜJ,SİLİVRİ KAVŞAĞI,SİLİVRİ,"41.079286707599394 , 28.239016513986478",41.079286707599394,28.239016513986478
202,KAVŞAK-REFÜJ,SİLİVRİ KAVŞAĞI-E5 ALİPAŞA KAVŞAĞI ARASI,SİLİVRİ,"41.08018338535145 , 28.23269851100333",41.08018338535145,28.23269851100333
203,KAVŞAK-REFÜJ,ALİPAŞA KAVŞAĞI,SİLİVRİ,"41.08147541876139 , 28.21122269023363",41.08147541876139,28.21122269023363
204,KAVŞAK-REFÜJ,ALİPAŞA KAVŞAĞI-E5 KINALI KAVŞAĞI ARASI,SİLİVRİ,"41.08137334164129 , 28.216798484093218",41.08137334164129,28.216798484093218
205,KAVŞAK-REFÜJ,ADİLE NAŞİT BULVARI,ESENYURT,"41.02010044 , 28.68448332",41.02010044,28.68448332
206,KAVŞAK-REFÜJ,İSKELE CADDESİ,AVCILAR,"40.97195186 , 28.71637881",40.97195186,28.71637881
207,KAVŞAK-REFÜJ,AVCILAR VATAN HASTAHANESİ KAVŞAĞI-AVCILAR KAVŞAĞI ARASI,AVCILAR,"40.97843405 , 28.73487264",40.97843405,28.73487264
208,KAVŞAK-REFÜJ,AVCILAR KAVŞAĞI-AMBARLI KAVŞAĞI ARASI,AVCILAR,"40.99194921 , 28.71133089",40.99194921,28.71133089
209,KAVŞAK-REFÜJ,AMBARLI KAVŞAĞI-HARAMİDERE KAVŞAĞI ARASI,AVCILAR,"41.00065414 , 28.68969619",41.00065414,28.68969619
210,KAVŞAK-REFÜJ,DENİZ YOLU CADDESİ YAN REFÜJLER,BEYLİKDÜZÜ,"40.96383861 , 28.61086071",40.96383861,28.61086071
211,KAVŞAK-REFÜJ,AMBARLI CADDESİ- LİMAN CADDESİ KESİSİMİ YOL KAVŞAĞI,BEYLİKDÜZÜ,"40.99957924 , 28.67691010",40.99957924,28.67691010
212,KAVŞAK-REFÜJ,BEHÇET KEMAL ÇAĞLAR CADDESİ ORTA REFÜJ VE KAVŞAK,BÜYÜKÇEKMECE,"41.04249058 , 28.60313326",41.04249058,28.60313326
213,KAVŞAK-REFÜJ,RIFAT ILGAZ CADDESİ,BEYLİKDÜZÜ,"40.99339066 , 28.65412475",40.99339066,28.65412475
214,KAVŞAK-REFÜJ,FLORYA KAVŞAĞI-KÜÇÜK ÇEKMECE GÖLÜ ARASI ORTA VE YAN REFÜJ,AVCILAR / KÜÇÜKÇEKMECE,"40.98549660 , 28.76836924",40.98549660,28.76836924
215,KAVŞAK-REFÜJ,GÜNEŞLİ - HALKALI KAVŞAĞI ARASI ORTA VE YAN REFÜJ,BAĞCILAR,"41.03802080 , 28.81067203",41.03802080,28.81067203
216,KAVŞAK-REFÜJ,GÜNEŞLİ KAVŞAĞI,BAĞCILAR,"41.02779014 , 28.81130605",41.02779014,28.81130605
217,KAVŞAK-REFÜJ,TAŞ OCAĞI CADDESİ ORTA REFÜJ,BAĞCILAR,"41.06019567 , 28.82480906",41.06019567,28.82480906
218,KAVŞAK-REFÜJ,KEMALSUNAL CADDESİ ORTA REFÜJ (TAVUKCU DERESİ),BAĞCILAR,"41.01951700 , 28.84867855",41.01951700,28.84867855
219,KAVŞAK-REFÜJ,ÇOBANÇEŞME KAVŞAĞI,BAHÇELİEVLER,"40.99399974 , 28.81987890",40.99399974,28.81987890
220,KAVŞAK-REFÜJ,TEM GİŞE YAMAÇLAR,BAŞAKŞEHİR,"41.06305225 , 28.78481757",41.06305225,28.78481757
221,KAVŞAK-REFÜJ,MAHMUTBEY KÖPRÜSÜ BÖLGE İDARE MAHKEMESİ ÖNÜ,ESENLER,"41.06332344 , 28.82552354",41.06332344,28.82552354
222,KAVŞAK-REFÜJ,SEFAKÖY MALAZGİRT CADDESİ ORTA REFÜJ,KÜÇÜKÇEKMECE,"41.00790737 , 28.80809762",41.00790737,28.80809762
223,KAVŞAK-REFÜJ,HALKALI 4 CADDE ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.05052134 , 28.77426624",41.05052134,28.77426624
224,KAVŞAK-REFÜJ,MEHMET AKİF ERSOY CADDESİ ORTA VE YAN REFÜJ  (HALKALI),KÜÇÜKÇEKMECE,"41.02695764 , 28.78636917",41.02695764,28.78636917
225,KAVŞAK-REFÜJ,HALKALI KAVŞAĞI,KÜÇÜKÇEKMECE,"41.04620834 , 28.8085053",41.04620834,28.8085053
226,KAVŞAK-REFÜJ,HALKALI KAVŞAĞI İKİTELLİ KAVŞAĞI ARASI ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.04264771 , 28.8092020",41.04264771,28.8092020
227,KAVŞAK-REFÜJ,SEBAHATTİN ZAİM ÜNİVERSİTESİ  ÖNÜ KAVŞAĞI,KÜÇÜKÇEKMECE,"41.03260280 , 28.78957093",41.03260280,28.78957093
228,KAVŞAK-REFÜJ,TURGUT ÖZAL BULVARI ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.04160201 , 28.75964415",41.04160201,28.75964415
229,KAVŞAK-REFÜJ,KUYUMCUKENT KAVŞAĞI,BAHÇELİEVLER,"41.00018721 , 28.81852196",41.00018721,28.81852196
230,KAVŞAK-REFÜJ,SEFAKÖY KAVŞAĞI-GÜNEŞLİ KAVŞAĞI ARASI ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.02115544 , 28.81191861",41.02115544,28.81191861
231,KAVŞAK-REFÜJ,SEFAKÖY KAVŞAĞI,KÜÇÜKÇEKMECE,"41.01005090 , 28.81326278",41.01005090,28.81326278
232,KAVŞAK-REFÜJ,KÜÇÜKÇEKMECE HÜRRİYET BULVARI ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.04678071 , 28.80260036",41.04678071,28.80260036
233,KAVŞAK-REFÜJ,HALKALI 222. CADDE ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,"41.04996114 , 28.79262025",41.04996114,28.79262025
234,KAVŞAK-REFÜJ,ADNAN KAHVECİ BULVARI ORTA REFÜJ,BAHÇELİEVLER,"41.00275590 , 28.86478269",41.00275590,28.86478269
235,KAVŞAK-REFÜJ,MASLAK CADDESİ ORTA REFÜJ,BAĞCILAR,"41.05422535 , 28.83625564",41.05422535,28.83625564
236,KAVŞAK-REFÜJ,İNÖNÜ CADDESİ ORTA REFÜJ,BAĞCILAR,"41.04547375 , 28.83017398",41.04547375,28.83017398
1,KAVŞAK-REFÜJ,BEYKOZ SOĞUKSU CADDESİ ORTA REFÜJ,BEYKOZ,"41.10863314 , 29.09544736",41.10863314,29.09544736
2,KAVŞAK-REFÜJ,ÇUBUKLU KAVŞAĞI,BEYKOZ,"41.10716996 , 29.08501625",41.10716996,29.08501625
3,KAVŞAK-REFÜJ,KARTAL CADDESİ-ENİS AKAYGEN SOKAK KESİŞİMİ ORTA VE YAN REFÜJLER (HASAN PAŞA ÇEŞMESİ ÇEVRESİ),KARTAL,"40.91576751 , 29.22129795",40.91576751,29.22129795
4,KAVŞAK-REFÜJ,ÇUBUKLU-İSTİNYE ARABALI VAPUR İSKELESİ,BEYKOZ,"41.10817236 , 29.08250034",41.10817236,29.08250034
5,KAVŞAK-REFÜJ,DEDEOĞLU ORTA REFÜJ,BEYKOZ,"41.10701636 , 29.08830464",41.10701636,29.08830464
6,KAVŞAK-REFÜJ,KAVACIK KAVŞAĞI-FSM ARASI YAN REFÜJ,BEYKOZ,"41.09212800 , 29.08547223",41.09212800,29.08547223
7,KAVŞAK-REFÜJ,GÖKSU YOLU ORTA REFÜJ,BEYKOZ,"41.08339068 , 29.08397019",41.08339068,29.08397019
8,KAVŞAK-REFÜJ,GÖKSU YOLU YAN REFÜJ,BEYKOZ,"41.08258603 , 29.08285975",41.08258603,29.08285975
9,KAVŞAK-REFÜJ,HİDİV MİHRABAT CADDESİ ORTA REFÜJ,BEYKOZ,"41.09706825 , 29.08108950",41.09706825,29.08108950
10,KAVŞAK-REFÜJ,KAVACIK KAVŞAĞI,BEYKOZ,"41.08896232 , 29.09152865",41.08896232,29.09152865
11,KAVŞAK-REFÜJ,KAVACIK KAVŞAĞI-ÜMRANİYE KAVŞAĞI ARASI  YAN  REFÜJ,BEYKOZ,"41.06744496 , 29.10919338",41.06744496,29.10919338
12,KAVŞAK-REFÜJ,KAVACIK SOĞUKSU YOLU-KAVACIK RÜZGARLIBAHÇE YOLU HÜCRESEL DOLGU SİSTEMİ YAMAÇ,BEYKOZ,"41.10034673 , 29.09714520",41.10034673,29.09714520
13,KAVŞAK-REFÜJ,KAVACIK-ELMALI-KORU YANI-AKBABA TEM BAĞLANTI YOLU ORTA REFÜJ,BEYKOZ,"41.10574312 , 29.10381317",41.10574312,29.10381317
14,KAVŞAK-REFÜJ,KİREMİTDERE YOLU ORTA VE YAN REFÜJ,BEYKOZ,"41.09703692 , 29.0941719",41.09703692,29.0941719
15,KAVŞAK-REFÜJ,KÖRFEZ (ÇİFTLİK) CADDESİ KAVŞAĞI VE YAN ŞEVLER,BEYKOZ,"41.09360769 , 29.06745851",41.09360769,29.06745851
16,KAVŞAK-REFÜJ,KÜÇÜKSU ORTA REFÜJ,BEYKOZ,"41.07953312 , 29.06786084",41.07953312,29.06786084
17,KAVŞAK-REFÜJ,MEHMET YAVUZ CADDESİ YAN REFÜJ,BEYKOZ,"41.13511839 , 29.10069644",41.13511839,29.10069644
18,KAVŞAK-REFÜJ,POLONEZKÖY KAVŞAĞI,BEYKOZ,"41.12185690 , 29.12984937",41.12185690,29.12984937
19,KAVŞAK-REFÜJ,POLONEZKÖY KAVŞAĞI-RİVA BAĞLANTI YOLU  ORTA REFÜJ,BEYKOZ,"41.12146491 , 29.13393438",41.12146491,29.13393438
20,KAVŞAK-REFÜJ,ŞAHİNKAYA CADDESİ REFÜJÜ,BEYKOZ,"41.14085532 , 29.09744561",41.14085532,29.09744561
21,KAVŞAK-REFÜJ,ALTKAYNARCA SAHİL BAĞLANTI YOLU ORTA REFÜJ,PENDİK,"40.86801234 , 29.26566839",40.86801234,29.26566839
22,KAVŞAK-REFÜJ,AYDOS 1-2-3 ETAP YOLLAR ORTA REFÜJ,PENDİK,"40.92911819310086 , 29.28670763969422",40.92911819310086,29.28670763969422
23,KAVŞAK-REFÜJ,AZİZOĞLU CADDESİ ORTA REFÜJ,PENDİK,"40.8925385004749 , 29.262514114379883",40.8925385004749,29.262514114379883
24,KAVŞAK-REFÜJ,BAHÇELİEVLER MAHALLESİ ADNAN MENDERES BULVARI-MOSTAR KESİŞİMİ,PENDİK,"40.88039417553509 , 29.226671755313866",40.88039417553509,29.226671755313866
25,KAVŞAK-REFÜJ,BAHÇELİEVLER MAHALLESİ ADNAN MENDERES BULVARI-ORTA REFÜJ,PENDİK,"40.88113032012322 , 29.233675003051754",40.88113032012322,29.233675003051754
26,KAVŞAK-REFÜJ,BAHÇELİEVLER MAHALLESİ ZÜMRÜT CADDESİ ÜÇGEN REFÜJLER,PENDİK,"40.88489000528284 , 29.23814892768859",40.88489000528284,29.23814892768859
27,KAVŞAK-REFÜJ,CUMHURİYET CADDESİ ORTA REFÜJ,PENDİK,"40.93113652065372 , 29.300467371940616",40.93113652065372,29.300467371940616
28,KAVŞAK-REFÜJ,ÇAMLIK MAHALLESİ CAHİT ZARİFOĞLU ORTA REFÜJ,PENDİK,"40.92995309109148 , 29.283558726310726",40.92995309109148,29.283558726310726
29,KAVŞAK-REFÜJ,DEDEPAŞA CADDESİ ORTA REFÜJ,PENDİK,"40.93985758065679 , 29.311421513557438",40.93985758065679,29.311421513557438
30,KAVŞAK-REFÜJ,DOĞU MAHALLESİ İLHAMİ SOYSAL BULVARI-ORTA REFÜJ,PENDİK,"40.881377727760906 , 29.2397528886795",40.881377727760906,29.2397528886795
31,KAVŞAK-REFÜJ,DOLAYOBA-SULTANBEYLİ ORTA REFÜJ,PENDİK,"40.92089023609054 , 29.26986336708069",40.92089023609054,29.26986336708069
32,KAVŞAK-REFÜJ,GÜLLÜBAĞLAR MAHALLESİ MUHSİN YAZICIOĞLU CADDESİ NO:132 ÖNÜ REFÜJ,PENDİK,"40.89671114019839 , 29.277832210063938",40.89671114019839,29.277832210063938
33,KAVŞAK-REFÜJ,HARMANDERE MAHALLESİ ANKARA CADDESİ NO:445 ÖNÜ ORTA REFÜJ (GİRİŞ),PENDİK,"40.92969167999095 , 29.325951039791104",40.92969167999095,29.325951039791104
34,KAVŞAK-REFÜJ,HARMANDERE MAHALLESİ ANKARA CADDESİ NO:498 ÖNÜ ORTA REFÜJ (ÇIKIŞ),PENDİK,"40.92855078067848 , 29.322080612182617",40.92855078067848,29.322080612182617
35,KAVŞAK-REFÜJ,KAYNARCA MAHALLESİ KANUNİ SULTAN SÜLEYMAN CADDESİ,PENDİK,"40.8703153505253 , 29.2609516494603",40.8703153505253,29.2609516494603
36,KAVŞAK-REFÜJ,KURTKÖY KAVŞAĞI,PENDİK,"40.92481384287575 , 29.312145709991455",40.92481384287575,29.312145709991455
37,KAVŞAK-REFÜJ,KURTKÖY MAHALLESİ ANKARA CADDESİ KAVŞAK VE ORTA REFÜJ,PENDİK,"40.914842237209086 , 29.303181767463684",40.914842237209086,29.303181767463684
38,KAVŞAK-REFÜJ,KURTKÖY MAHALLESİ ANKARA CADDESİ-ÜSTÜN CADDESİ KESİŞİMİ ORTA REFÜJ,PENDİK,"40.91341933669469 , 29.298139214515693",40.91341933669469,29.298139214515693
39,KAVŞAK-REFÜJ,KURTKÖY MAHALLESİ BAKÜ CADDESİ KAVŞAK ORTA REFÜJ,PENDİK,"40.9181500585093 , 29.30309057235718",40.9181500585093,29.30309057235718
40,KAVŞAK-REFÜJ,KURTKÖY MAHALLESİ SELÇUKLU CADDESİ-ORTA REFÜJ,PENDİK,"40.92268182924306 , 29.29139614105224",40.92268182924306,29.29139614105224
41,KAVŞAK-REFÜJ,KURTKÖY YOLU ORTA REFÜJ,PENDİK,"40.91570163806978  , 29.30389523506165",40.91570163806978 ,29.30389523506165
42,KAVŞAK-REFÜJ,MİLLET CADDESİ ORTA REFÜJ-OSMANLI BULVARI,PENDİK,"40.92732272139435 , 29.31025743484497",40.92732272139435,29.31025743484497
43,KAVŞAK-REFÜJ,ORTA MAHALLESİ ANKARA CAD. PENDİK KÖPRÜSÜ ÜSTÜ YAN REFÜJ,PENDİK,"40.890275676171 , 29.239543676376336",40.890275676171,29.23954367637633
44,KAVŞAK-REFÜJ,PENDİK AYDINLI YOLU CADDESİ ORTA REFÜJ,PENDİK,"40.876595701587945 , 29.246538877487183",40.876595701587945,29.246538877487183
45,KAVŞAK-REFÜJ,PENDİK HATBOYU CADDESİ,PENDİK,"40.87979998123231 , 29.231212735176086",40.87979998123231,29.231212735176086
46,KAVŞAK-REFÜJ,PENDİK SAHİL ORTA REFÜJ (İDO-TERSANE ARASI),PENDİK,"40.87272602296494 , 29.246968030929565",40.87272602296494,29.246968030929565
47,KAVŞAK-REFÜJ,PENDİK SAHİL ORTA REFÜJ (KUMCULAR- İDO ARASI),PENDİK,"40.87318236475508 , 29.225593507289886",40.87318236475508,29.225593507289886
48,KAVŞAK-REFÜJ,RAMAZANOĞLU MAH. MUHSİN YAZICIOĞLU CAD. KAR BETON ÖNÜ  ORTA REFÜJ,PENDİK,"40.8987334281818 , 29.2830970372162",40.8987334281818,29.2830970372162
49,KAVŞAK-REFÜJ,REYHAN CADDESİ ORTA REFÜJ,PENDİK,"40.9381824190163 , 29.2990203513776",40.9381824190163,29.2990203513776
50,KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ ANKARA CAD. MEZARLIK ÖNÜ ORTA REFÜJ,PENDİK,"40.90508401092157 , 29.281262755393985",40.90508401092157,29.281262755393985
51,KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ SAFA CAD.-YUNUS EMRE CAD. KESİŞİM ORTA REFÜJ,PENDİK,"40.91045182170768 , 29.28226053714752",40.91045182170768,29.28226053714752
52,KAVŞAK-REFÜJ,ŞEYHLİ MAHALLESİ YUNUS EMRE CAD.-KESİŞİM ORTA REFÜJ,PENDİK,"40.90867611380233 , 29.278784394264225",40.90867611380233,29.278784394264225
53,KAVŞAK-REFÜJ,VELİBABA MAHALLESİ ANKARA CAD. NO:174-AYTEMİZ PETROL ÖNÜ REFÜJ,PENDİK,"40.89869801899468 , 29.26016986370086",40.89869801899468,29.26016986370086
54,KAVŞAK-REFÜJ,VELİBABA MAHALLESİ AYDOS CADDESİ-ORTA REFÜJ,PENDİK,"40.9169005868677 , 29.2536923687162",40.9169005868677,29.2536923687162
55,KAVŞAK-REFÜJ,VELİBABA MAHALLESİ TİMURHAN SOKAK-ORTA REFÜJ,PENDİK,"40.89699903857826 , 29.258759021759026",40.89699903857826,29.258759021759026
56,KAVŞAK-REFÜJ,YENİ MAHALLE PLEVNE CADDESİ-ORTA REFÜJ,PENDİK,"40.8883679688314 , 29.2293837191104",40.8883679688314,29.2293837191104
57,KAVŞAK-REFÜJ,YENİ MAHALLE SÜREYYAPAŞA CADDESİ-ORTA REFÜJ,PENDİK,"40.8849805408749 , 29.2245767233413",40.8849805408749,29.2245767233413
58,KAVŞAK-REFÜJ,YENİŞEHİR MAHALLESİ REYHAN CAD. ORTA REFÜJ,PENDİK,"40.9381692038288 , 29.2989888623089",40.9381692038288,29.2989888623089
59,KAVŞAK-REFÜJ,YEŞİLBAĞLAR MAHALLESİ ALTIN YAYLA SOKAK-ORTA REFÜJ,PENDİK,"40.8921467008823 , 29.2292663358669",40.8921467008823,29.2292663358669
60,KAVŞAK-REFÜJ,REYHANLI CAD. ANKARA CAD. ARASI KURTKÖY SPOR KOMPLEKSİ KARŞISI-OTOPARK YANI,PENDİK,"40.92915466944703 , 29.32139396667481",40.92915466944703,29.32139396667481
61,KAVŞAK-REFÜJ,H.LİMANI TERMİNAL KAV-H.LİMANI BAĞLANTI KAVŞAĞI ARASI,PENDİK,"40.91462333143099 , 29.318518638610843",40.91462333143099,29.318518638610843
62,KAVŞAK-REFÜJ,HAVALİMANI TERMİNAL KAVŞAĞI,PENDİK,"40.921056426639126 , 29.312054514884945",40.921056426639126,29.312054514884945
63,KAVŞAK-REFÜJ,TUZLA AYDINLI YOLU ORTA REFÜJ,TUZLA,"40.862941298350364 , 29.331328868865963",40.862941298350364,29.331328868865963
64,KAVŞAK-REFÜJ,TUZLA HATBOYU CADDESİ,TUZLA,"40.8368354680704 , 29.3121366748765",40.8368354680704,29.3121366748765
65,KAVŞAK-REFÜJ,TUZLA VATAN CADDESİ ORTA REFÜJ,TUZLA,"40.8317365312326 , 29.3011243198481",40.8317365312326,29.3011243198481
66,KAVŞAK-REFÜJ,RAUF ORBAY CADDESİ ORTA REFÜJ,PENDİK,"40.84064441468482 , 29.294169545173645",40.84064441468482,29.294169545173645
67,KAVŞAK-REFÜJ,AHMET KILIÇ BULVARI,TUZLA,"40.81478994 , 29.30495202",40.81478994,29.30495202
68,KAVŞAK-REFÜJ,AYDINLI YOLU KAVŞAK    YAN REFÜJ / ORTA REFÜJ / KAVŞAK,TUZLA,"40.87936599 , 29.31339025",40.87936599,29.31339025
69,KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAĞI - AYDINLI YOLU KAVŞAK ARASI YAN REFÜJ,PENDİK / TUZLA,"40.89677602 , 29.32873249",40.89677602,29.32873249
70,KAVŞAK-REFÜJ,KAYNARCA KAVŞAĞI - AYDINLI YOLU KAVŞAĞI ARASI  YAN REFÜJ,PENDİK,"40.87388208 , 29.29311812",40.87388208,29.29311812
71,KAVŞAK-REFÜJ,SÜLEYMANİYE BULVARI,TUZLA,"40.90797907 , 29.39360467",40.90797907,29.39360467
72,KAVŞAK-REFÜJ,ESKİ ANKARA ASFALTI CADDESİ ORTA REFÜJ,TUZLA,"40.90588975908051 , 29.392835863036442",40.90588975908051,29.392835863036442
73,KAVŞAK-REFÜJ,MEDENİYET BULVARI,TUZLA,"40.92505398667211 , 29.39217600622214",40.92505398667211,29.39217600622214
74,KAVŞAK-REFÜJ,TUZLA HAL YOLU CADDESİ,TUZLA,"40.86513572 , 29.35387554",40.86513572,29.35387554
75,KAVŞAK-REFÜJ,BALIKESİR KAVŞAĞI,KARTAL,"40.92380662 , 29.20974433",40.92380662,29.20974433
76,KAVŞAK-REFÜJ,BALIKESİR KAVŞAĞI - E5 KARTAL KAVŞAĞI ARASI ORTA VE YAN REFÜJLER,KARTAL,"40.92183873 , 29.21185791",40.92183873,29.21185791
77,KAVŞAK-REFÜJ,ÇANAKKALE CADDESİ ORTA REFÜJLER,KARTAL,"40.90890315 , 29.18060482",40.90890315,29.18060482
78,KAVŞAK-REFÜJ,EGEMENLİK BULVARI ORTA REFÜJLER,KARTAL,"40.88961466 , 29.19035062",40.88961466,29.19035062
79,KAVŞAK-REFÜJ,ÜSKÜDAR CADDESİ ORTA VE YAN REFÜJLER,KARTAL,"40.91091196 , 29.15576756",40.91091196,29.15576756
80,KAVŞAK-REFÜJ,MALTEPE KUMCULAR KARTAL KUMCULAR ARASI ORTA VE YAN REFÜJLER,KARTAL,"40.89492493 , 29.16804940",40.89492493,29.16804940
